_id,id,parcel_id,inactive,name,rentable,type,primary_user,address_number,street,zip,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
296,914311806,,f,Riverview Park Perrysville Ave Bus Shelter,f,Shelter,Department of Public Works,NA,PERRYSVILLE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Perrysville_Ave_Bus_Shelter.jpg,Perry North,1,26,42003260700,1,26,1,1-15,40.48393754,-80.01343293
297,1318286666,115-C-341,f,Riverview Park Soccer Field Restrooms,f,Restrooms,Department of Public Works,139,MAIRDALE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Soccer_Field_Restrooms.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48957124,-80.02057602
298,1842530592,76-D-1-0-2,f,Riverview Park Valley Refuge Picnic Shelter,t,Shelter,Department of Public Works,NA,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Valley_Refuge_Picnic_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47934885,-80.01540822
299,277316717,76-D-1-0-2,f,Riverview Park Welcome Center,f,Service,CitiParks,158,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Welcome_Center.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48299933,-80.01843057
300,706706328,76-D-1-0-2,f,Riverview Park Wissahickon Office Building,f,Office,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Wissahickon_Office_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48026491,-80.01829768
301,1239123491,76-D-1-0-2,f,Riverview Playground Shelter,f,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Playground_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.4813344,-80.01784555
302,829472361,76-D-1-0-2,f,Riverview Pool Building,f,Pool,CitiParks,400,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Pool_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47971734,-80.01817492
303,777435376,76-D-1-0-2,f,Riverview Watson Cabin,f,Cabin,CitiParks,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Watson_Cabin.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48490126,-80.02346606
304,1799791498,26-P-250,f,Robert E Williams Recreation Center,f,Rec Center,CitiParks,3438,MILWAUKEE ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Robert_E_Williams_Recreation_Center.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45479295,-79.95988514
305,1004829475,96-G-1,f,Sam Bryen Field 1 First Base Dugout,f,Dugout,Department of Public Works,1400,OAKRIDGE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Sam_Bryen_Field_1_First_Base_Dugout.jpg,Brookline,4,32,42003320600,5,32,6,4-25,40.38958644,-80.00695567
306,1499156350,96-G-1,f,Sam Bryen Field 1 Third Base Dugout,f,Dugout,Department of Public Works,1400,OAKRIDGE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Sam_Bryen_Field_1_Third_Base_Dugout.jpg,Brookline,4,32,42003320600,5,32,6,4-25,40.38963295,-80.00713541
307,955932476,96-G-1,f,Sam Bryen Field 2 First Base Dugout,f,Dugout,Department of Public Works,1400,OAKRIDGE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Sam_Bryen_Field_2_First_Base_Dugout.jpg,Brookline,4,32,42003320600,5,32,6,4-25,40.38932349,-80.00690098
308,990042404,96-G-1,f,Sam Bryen Field 2 Third Base Dugout,f,Dugout,Department of Public Works,1400,OAKRIDGE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Sam_Bryen_Field_2_Third_Base_Dugout.jpg,Brookline,4,32,42003320600,5,32,6,4-25,40.38947673,-80.00690017
309,198245921,27-S-150-0-1,f,Schenley Camp David Lawrence Cabin,f,Cabin,Department of Public Works,10301,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Camp_David_Lawrence_Cabin.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43291025,-79.94574356
310,1374698838,27-S-150-0-1,f,Schenley Neal House Log Cabin,f,Cabin,CitiParks,NA,E CIRCUIT RD,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Neal_House_Log_Cabin.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43586245,-79.93561658
311,1156269189,27-S-150-0-1,f,Schenley Park Anderson Shelter,t,Shelter,Department of Public Works,NA,BLVD OF THE ALLIES,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Anderson_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43548325,-79.947907
312,787656445,27-S-150-0-1,f,Schenley Park Bartlett Shelter,t,Shelter,Department of Public Works,NA,BARTLETT RD,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Bartlett_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43348374,-79.93593724
313,1818403143,27-S-150-0-1,f,Schenley Park Camp David Lawrence Shelter,t,Shelter,Department of Public Works,NA,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Camp_David_Lawrence_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43295165,-79.94544041
314,905005541,27-S-150-0-1,f,Schenley Park Golf Course Clubhouse,f,Activity,CitiParks,5370,SCHENLEY DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Golf_Course_Clubhouse.jpg,Squirrel Hill North,5,14,42003140100,3,14,4,2-8,40.43836986,-79.9345879
315,83085817,27-S-150-0-1,f,Schenley Park Golf Course Maintenance Building,f,Service,CitiParks,5087,E CIRCUIT RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Golf_Course_Maintenance_Building.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.4356273,-79.93720156
316,855401615,27-S-150-0-1,f,Schenley Park Oval Restrooms,f,Restrooms,CitiParks,NA,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Oval_Restrooms.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43148433,-79.94392221
317,1711622444,27-S-150-0-1,f,Schenley Park Oval Shelter,t,Shelter,Department of Public Works,10755,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Oval_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43123678,-79.94440729
318,967617988,27-S-150-0-1,f,Schenley Park Oval Tennis Court Shelter,f,Shelter,Department of Public Works,10785,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Oval_Tennis_Court_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43251807,-79.94193807
319,2091602311,27-S-150-0-1,f,Schenley Park Overlook Shelter,t,Shelter,Department of Public Works,10430,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Overlook_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43217758,-79.94753248
320,1273787329,27-S-150-0-1,f,Schenley Park Pool Building,f,Pool,CitiParks,10026,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Pool_Building.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43453727,-79.94671026
321,810929186,27-S-150-0-1,f,Schenley Park Prospect Shelter,t,Shelter,Department of Public Works,NA,PROSPECT DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Prospect_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-21,40.43116527,-79.93521967
322,1443697403,27-S-150-0-1,f,Schenley Park Skating Rink Building,f,Activity,CitiParks,10341,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Skating_Rink_Building.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43146195,-79.94474913
323,978236010,27-S-150-0-1,f,Schenley Park Westinghouse Shelter,t,Shelter,Department of Public Works,NA,W CIRCUIT DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Westinghouse_Shelter.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43821049,-79.94434045
324,705307272,27-S-150-0-3,f,Schenley Plaza Maintenance Building,f,Service,Department of Public Works,261,SCHENLEY DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Plaza_Maintenance_Building.jpg,North Oakland,8,4,42003040500,3,4,4,2-7,40.44220948,-79.95280308
325,1456567556,27-S-150-0-1,f,Schenley Vietnam Veterans Pavillion,t,Shelter,Department of Public Works,10127,OVERLOOK DR,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Vietnam_Veterans_Pavillion.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43386783,-79.94409727
326,796126602,42-F-10,f,Sheraden Apartment and Service Building,f,Restrooms,CitiParks,3425,SURBAN AVE,15205,https://tools.wprdc.org/images/pittsburgh/facilities/Sheraden_Apartment_and_Service_Building.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45856191,-80.05936637
327,1300957619,42-A-10,f,Sheraden Field Building,f,Storage,Department of Public Works,NA,SURBAN AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Sheraden_Field_Building.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45935532,-80.06123017
328,586479208,42-F-10,f,Sheraden Park Shelter,t,Shelter,Department of Public Works,NA,SURBAN AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Sheraden_Park_Shelter.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45847082,-80.05988596
329,1690301717,42-F-10,f,Sheraden Pool Building,f,Pool,CitiParks,1071,ADON ST,15204,https://tools.wprdc.org/images/pittsburgh/facilities/Sheraden_Pool_Building.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45729593,-80.05975634
330,161016754,42-L-296,f,Sheraden Senior Center,t,Senior,CitiParks,720,SHERWOOD AVE,15204,https://tools.wprdc.org/images/pittsburgh/facilities/Sheraden_Senior_Center.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45518864,-80.05670407
331,89929554,13-E-255,f,Southside Concession Stand,f,Concession,CitiParks,NA,ARLINGTON AVE,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Southside_Concession_Stand.jpg,South Side Slopes,3,16,42003170600,3,16,3,4-22,40.41845832,-79.97916836
332,1333205001,3-H-202,f,Southside Market House,t,Senior,CitiParks,NA,BEDFORD SQ,15203,https://tools.wprdc.org/images/pittsburgh/facilities/Southside_Market_House.jpg,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42943651,-79.9865169
333,863446073,13-E-280,f,Southside Park First Base Dugout,f,Dugout,Department of Public Works,NA,JULIA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Southside_Park_First_Base_Dugout.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41860126,-79.97843881
334,591248954,13-E-280,f,Southside Park Lights Building,f,Utility,Department of Public Works,NA,JULIA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Southside_Park_Lights_Building.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41905734,-79.97836002
335,2146578744,13-E-280,f,Southside Park Third Base Dugout,f,Dugout,Department of Public Works,NA,JULIA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Southside_Park_Third_Base_Dugout.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41849473,-79.97861198
336,939400428,47-K-188,f,Spring Hill Community Center,f,Activity,CitiParks,1818,HOMER ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Spring_Hill_Community_Center.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46544262,-79.99119223
337,2054020017,47-B-180,f,Spring Hill Concession Stand,f,Concession,CitiParks,NA,ROMANHOFF ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Spring_Hill_Concession_Stand.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.47008289,-79.99291108
338,1465062258,47-B-180,f,Spring Hill First Base Dugout,f,Dugout,Department of Public Works,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Spring_Hill_First_Base_Dugout.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.46993162,-79.99270089
339,682875044,47-B-180,f,Spring Hill Parklet Building,f,Utility,CitiParks,NA,ROMANHOFF ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Spring_Hill_Parklet_Building.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.47043174,-79.99340601
340,1554138555,47-B-180,f,Spring Hill Third Base Dugout,f,Dugout,Department of Public Works,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Spring_Hill_Third_Base_Dugout.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.47000691,-79.99283742
341,1897926986,82-F-32,f,St. Raphael Bocci Building,f,Utility,CitiParks,5499,BRYANT ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/St._Raphael_Bocci_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.47846097,-79.92802469
342,914518105,8-B-150,f,Sue Murray Filter Building,f,Pool,CitiParks,301,CEDAR AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Sue_Murray_Filter_Building.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45108643,-80.00177498
343,1320499773,8-B-150,f,Sue Murray Pool Building,f,Pool,CitiParks,301,CEDAR AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Sue_Murray_Pool_Building.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45095346,-80.00140987
344,2037453966,26-A-66,f,Sullivan Concession Stand,f,Concession,CitiParks,NA,CABINET WAY,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Sullivan_Concession_Stand.jpg,Lower Lawrenceville,7,6,42003060300,2,6,2,3-6,40.46216114,-79.9631362
345,1390647249,8-B-39,f,Town North Garage Aquatics Division,f,Storage,Department of Public Works,601,RIDGE AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Town_North_Garage_Aquatics_Division.jpg,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45080297,-80.00973398
346,1431911535,8-B-40,f,Town North Maintenance Building and Aquatic Office,f,Office,Department of Public Works,601,RIDGE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Town_North_Maintenance_Building_and_Aquatic_Office.jpg,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45104722,-80.0097351
347,571888198,16-S-40,f,Vanucci Field 1 Dugout Building,f,Dugout,CitiParks,NA,ORANGEWOOD AVE,15216,https://tools.wprdc.org/images/pittsburgh/facilities/Vanucci_Field_1_Dugout_Building.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41465381,-80.01847697
348,2103063984,16-S-40,f,Vanucci Field 1 First Base Dugout,f,Dugout,Department of Public Works,NA,ORANGEWOOD AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Vanucci_Field_1_First_Base_Dugout.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41459179,-80.01827683
349,1445688587,16-S-40,f,Vanucci Restrooms,f,Restrooms,CitiParks,NA,ORANGEWOOD AVE,15216,https://tools.wprdc.org/images/pittsburgh/facilities/Vanucci_Restrooms.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41497632,-80.01861044
350,265695197,16-S-40,f,Vanucci Storage Building,f,Storage,CitiParks,NA,ORANGEWOOD AVE,15216,https://tools.wprdc.org/images/pittsburgh/facilities/Vanucci_Storage_Building.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41506703,-80.0186126
351,1283048329,60-K-120,f,Volunteer Field 1 First Base Dugout,f,Dugout,CitiParks,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteer_Field_1_First_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39768114,-79.99323048
352,1275425196,60-K-120,f,Volunteer Field 1 Third Base Dugout,f,Dugout,Department of Public Works,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteer_Field_1_Third_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39755009,-79.99300946
353,1819018956,60-P-302,f,Volunteer Field 2 Concession Stand,f,Concession,Department of Public Works,NA,NEWETT ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteer_Field_2_Concession_Stand.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.3964942,-79.99240967
354,1182470644,60-P-302,f,Volunteer Field 2 Field Building,f,Dugout,CitiParks,NA,NEWETT ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteer_Field_2_Field_Building.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39621808,-79.99279593
355,1675583348,60-K-120,f,Volunteers Field 1 Utility Building,f,Utility,Department of Public Works,NA,PLATEAU ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_1_Utility_Building.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39721888,-79.99295298
356,262467628,60-P-302,f,Volunteers Field 2 Dugout Building,f,Dugout,Department of Public Works,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_2_Dugout_Building.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.3964329,-79.99229238
357,64951146,60-P-302,f,Volunteers Field 2 First Base Dugout,f,Dugout,Department of Public Works,NA,STRATA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_2_First_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39648641,-79.99257548
358,537148398,60-P-302,f,Volunteers Field 2 Third Base Dugout,f,Dugout,Department of Public Works,NA,STRATA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_2_Third_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39646823,-79.99234158
359,1085359927,60-K-246,f,Volunteers Field 3 First Base Dugout,f,Dugout,Department of Public Works,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_3_First_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39799743,-79.99294242
360,1157001727,60-K-246,f,Volunteers Field 3 Third Base Dugout,f,Dugout,Department of Public Works,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_3_Third_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39838353,-79.99279459
361,1778261359,15-D-336,f,Warrington Recreation Center,t,Pool/Rec,CitiParks,329,E WARRINGTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Warrington_Recreation_Center.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-5,40.42126474,-80.00095723
362,745922289,20-M-48,f,Elmer Clark Pavilion,t,Activity,CitiParks,920,RUE GRANDE VUE ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Elmer_Clark_Pavilion.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44563418,-80.03375569
363,858709010,19-L-160,f,West End Park Gazebo,f,Shelter,Department of Public Works,NA,WEST END PARK DR,,https://tools.wprdc.org/images/pittsburgh/facilities/West_End_Park_Gazebo.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43735141,-80.03800298
364,1484179658,19-H-197,f,West End Senior Center,t,Senior,CitiParks,80,WABASH ST,,https://tools.wprdc.org/images/pittsburgh/facilities/West_End_Senior_Center.jpg,West End,2,20,42003562600,5,20,6,1-17,40.43886415,-80.03470926
365,1316188149,19-L-160,f,West End Shelter,t,Shelter,Department of Public Works,1000,WALBRIDGE ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/West_End_Shelter.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43693452,-80.03839767
366,1234041427,8-B-150,f,West Park Tennis Court Building,f,Restrooms,CitiParks,740,W OHIO ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/West_Park_Tennis_Court_Building.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.4523533,-80.01205147
367,2043359845,25-R-106-0-1,f,West Penn Field Lights Building,f,Utility,CitiParks,470,PAULOWNA ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/West_Penn_Field_Lights_Building.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45615133,-79.97087425
368,832911777,25-R-106-0-1,f,West Penn Pool Building,f,Pool,CitiParks,470,PAULOWNA ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/West_Penn_Pool_Building.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.4552907,-79.96961251
369,381690855,25-R-106-0-1,f,West Penn Pool Entrance Building,f,Pool,CitiParks,470,PAULOWNA ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/West_Penn_Pool_Entrance_Building.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45540478,-79.96974834
370,410766333,25-R-106-0-1,f,West Penn Recreation Center,t,Pool/Rec,CitiParks,450,30TH ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/West_Penn_Recreation_Center.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45565165,-79.96954385
371,2100504804,125-S-174,f,Westinghouse Park Recreation Center,f,Activity,CitiParks,320,N MURTLAND ST,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Westinghouse_Park_Recreation_Center.jpg,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45253064,-79.90284051
372,514628599,39-D-90,f,Westwood Field Building,f,Utility,CitiParks,NA,OVID ST,15205,https://tools.wprdc.org/images/pittsburgh/facilities/Westwood_Field_Building.jpg,Westwood,2,28,42003563100,5,28,6,1-18,40.43002819,-80.05021081
373,39227378,39-D-90,f,Westwood Pool Building,f,Pool,CitiParks,NA,GUYLAND ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Westwood_Pool_Building.jpg,Westwood,2,28,42003563100,5,28,6,1-18,40.4310921,-80.04982389
374,426182873,39-D-90,f,Westwood Pool Guard Room,f,Pool,CitiParks,100,GUYLAND ST,15205,https://tools.wprdc.org/images/pittsburgh/facilities/Westwood_Pool_Guard_Room.jpg,Westwood,2,28,42003563100,5,28,6,1-18,40.4310741,-80.04994999
375,1417091724,85-P-53,f,Wightman Park Gazebo,f,Shelter,Department of Public Works,NA,SOLWAY ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Wightman_Park_Gazebo.jpg,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44342286,-79.92652905
376,84816915,125-S-150,f,Willie Stargell Restrooms and Concession Stand,f,Concession,CitiParks,557,N LANG AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Willie_Stargell_Restrooms_and_Concession_Stand.jpg,Homewood South,9,13,42003130300,2,13,5,3-17,40.45400798,-79.90028712
377,592989560,76-N-60,f,Young Concession Stand,f,Concession,CitiParks,NA,COMPLETE ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Young_Concession_Stand.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47308749,-80.03203655
378,389558492,122-K-4,f,Asphalt Plant Fuel Storage Shed,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,7777,LOCKWAY EAST,15206,,Highland Park,9,12,42003980100,2,12,5,3-15,40.48492311,-79.90623137
379,1249930860,121-H-200,f,Asphalt Plant Garage,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,7777,LOCKWAY EAST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Asphalt_Plant_Garage.jpg,Highland Park,9,12,42003980100,2,12,5,3-15,40.48430068,-79.90696863
380,1292751193,48-N-6,f,Commercial Vehicle Inspections,f,POLICE,PUBLIC SAFETY,1800,LEY ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Commercial_Vehicle_Inspections.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46477344,-79.98232063
381,585291180,82-H-1-0-2,f,Fire Department Training Tower,f,TRAINING,PUBLIC SAFETY,1435,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Fire_Department_Training_Tower.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47084473,-79.90934865
382,1414886754,25-B-15,f,Fire General Services Warehouse,f,SERVICE,PUBLIC SAFETY,2945,RAILROAD ST,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Fire_General_Services_Warehouse.jpg,Strip District,7,6,42003020300,6,6,2,3-2,40.46066507,-79.97450762
383,1720778346,82-H-1-0-2,f,Highland Park Tennis Courts Storage Building,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,NA,STANTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Tennis_Courts_Storage_Building.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47400456,-79.9105215
384,791412321,22-K-154,f,Manchester Field Storage,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,NA,N FRANKLIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Manchester_Field_Storage.jpg,Manchester,6,21,42003210700,1,21,1,1-8,40.45656136,-80.02562628
385,220437034,85-D-50-0-1,f,Mellon Park Scaife Building,f,Office,CitiParks,1047,SHADY AVE,15232,,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45171301,-79.91945548
386,2128639733,26-N-338,f,Police Accident Investigation SWAT Building,f,POLICE,PUBLIC SAFETY,2945,WEBSTER AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Accident_Investigation_SWAT_Building.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45273473,-79.96572606
387,592906715,82-H-1-0-2,f,Police Canine Training Building,f,TRAINING,PUBLIC SAFETY,1435,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Canine_Training_Building.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47200121,-79.90928874
388,1177646573,25-F-89-0-2,f,Police Fingerprint Building and Animal Control,f,SERVICE,PUBLIC SAFETY,51,29TH ST,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Fingerprint_Building_and_Animal_Control.jpg,Strip District,7,6,42003020300,6,6,2,3-2,40.46014945,-79.97650364
389,1985439358,82-H-1-0-2,f,Police Firing Range Building,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Building.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47938993,-79.90648788
390,1095769060,82-H-1-0-2,f,Police Firing Range Observation Tower,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Observation_Tower.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47982629,-79.90624412
391,418959764,82-H-1-0-2,f,Police Firing Range Storage Shed,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Storage_Shed.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.48020946,-79.90601534
